Year;NA_Sales;Global_Sales
2003;0.16;0.33
2005;0.16;0.33
2007;0.29;0.33
2009;0.09;0.33
2009;0.12;0.33
2006;0.25;0.33
2009;0.28;0.33
2008;0.3;0.33
2011;0.2;0.33
1994;0;0.33
2003;0.24;0.33
2001;0;0.33
2011;0.12;0.33
2000;0.18;0.33
2003;0.24;0.33
2013;0.1;0.33
2005;0;0.33
1991;0;0.33
2010;0.19;0.33
2008;0.19;0.33
2010;0.22;0.33
2005;0.25;0.33
2007;0;0.33
2011;0.14;0.33
2007;0.19;0.33
1997;0;0.33
2007;0.29;0.33
1996;0.16;0.33
2010;0.09;0.33
2007;0.2;0.33
2015;0.12;0.33
2007;0;0.33
2014;0.19;0.33
2006;0.25;0.33
2011;0.11;0.33
1983;0.31;0.33
2010;0.13;0.33
2012;0.1;0.33
2005;0.25;0.33
2008;0.3;0.33
1981;0.3;0.33
2013;0.2;0.33
2009;0.3;0.33
2005;0.12;0.33
2006;0.22;0.33
1995;0;0.33
2006;0.24;0.33
2004;0.16;0.33
2014;0.14;0.33
2011;0.13;0.33
2010;0.25;0.33
2009;0.15;0.32
2009;0.3;0.32
2014;0.04;0.32
2008;0.32;0.32
2004;0.23;0.32
2004;0.16;0.32
2012;0;0.32
2013;0.13;0.32
2003;0.16;0.32
1999;0.18;0.32
2015;0.06;0.32
2006;0.23;0.32
2008;0.13;0.32
2012;0.3;0.32
2008;0.18;0.32
2009;0.3;0.32
2012;0.19;0.32
2011;0.17;0.32
1998;0.3;0.32
2008;0;0.32
2016;0.18;0.32
2009;0.15;0.32
2001;0.16;0.32
2007;0.14;0.32
1997;0.18;0.32
2005;0.28;0.32
2009;0.11;0.32
2002;0;0.32
2010;0.12;0.32
2010;0.22;0.32
2008;0.3;0.32
2009;0;0.32
2007;0.27;0.32
2008;0.16;0.32
2006;0.27;0.32
2009;0.3;0.32
1996;0.05;0.32
1997;0.18;0.32
2014;0.09;0.32
2005;0.28;0.32
1999;0.11;0.32
2014;0.16;0.32
2003;0;0.32
2010;0;0.32
2008;0.16;0.32
2016;0.03;0.32
2009;0.18;0.32
2011;0.3;0.32
2005;0.16;0.32
2007;0.3;0.32
2009;0.15;0.32
2003;0.25;0.32
2000;0.16;0.32
1997;0.15;0.32
2000;0.18;0.32
1995;0;0.32
2016;0.03;0.32
2001;0.23;0.32
2000;0.18;0.32
2011;0;0.32
1997;0.18;0.32
2007;0.27;0.32
2003;0.16;0.32
1995;0.18;0.32
2008;0.26;0.32
2004;0.16;0.32
2008;0;0.32
2001;0;0.32
1995;0;0.32
1999;0;0.32
2005;0.23;0.32
2002;0.16;0.32
2005;0.29;0.32
2005;0.23;0.32
1991;0;0.32
2009;0.17;0.32
2003;0.16;0.32
2009;0.16;0.32
2009;0.14;0.32
2002;0.23;0.32
1982;0.3;0.32
1997;0.18;0.32
2008;0;0.32
2016;0.1;0.32
2007;0.04;0.32
2002;0.24;0.32
2008;0.28;0.32
2010;0;0.32
1993;0;0.32
2003;0;0.32
2002;0.23;0.32
1997;0;0.32
1997;0;0.32
1994;0;0.32
2003;0.24;0.32
2001;0.23;0.32
2008;0.03;0.32
2007;0.28;0.32
2009;0.29;0.32
2004;0.24;0.32
2001;0.16;0.32
2010;0.28;0.32
1996;0;0.32
2001;0.18;0.32
2000;0.08;0.32
2007;0.08;0.32
2011;0.2;0.32
2010;0.23;0.32
2002;0.15;0.32
2009;0.1;0.32
2007;0.13;0.32
2008;0;0.32
2015;0.24;0.32
2008;0.17;0.32
2004;0;0.32
2002;0.22;0.32
1998;0.18;0.32
2016;0.1;0.32
1999;0;0.32
2011;0.09;0.32
2015;0.18;0.31
2011;0.12;0.31
2009;0.09;0.31
2010;0.1;0.31
1997;0.18;0.31
2011;0;0.31
2003;0.24;0.31
2010;0.29;0.31
1995;0.17;0.31
2007;0.29;0.31
2010;0.25;0.31
2007;0;0.31
2007;0.28;0.31
2003;0.22;0.31
2014;0.1;0.31
1995;0;0.31
2011;0.08;0.31
1999;0;0.31
2008;0;0.31
1998;0.17;0.31
2008;0.28;0.31
2008;0.27;0.31
2002;0.23;0.31
2005;0.15;0.31
2007;0.28;0.31
2005;0.25;0.31
2015;0.15;0.31
2014;0;0.31
2010;0.19;0.31
2007;0.29;0.31
2016;0.05;0.31
2003;0.15;0.31
1996;0.17;0.31
2004;0.23;0.31
2005;0.23;0.31
2005;0.23;0.31
2006;0.27;0.31
1997;0.1;0.31
1998;0.17;0.31
2009;0.29;0.31
2014;0.15;0.31
2010;0.19;0.31
2012;0.08;0.31
2003;0.07;0.31
2009;0;0.31
2007;0.29;0.31
1995;0;0.31
2001;0.17;0.31
2005;0.23;0.31
2005;0.22;0.31
1999;0;0.31
2005;0.27;0.31
2009;0.29;0.31
2010;0.07;0.31
1997;0;0.31
1998;0.06;0.31
1999;0.25;0.31
1998;0.25;0.31
1999;0.25;0.31
2001;0;0.31
2015;0;0.31
2006;0.31;0.31
2010;0.24;0.31
2015;0.18;0.31
2014;0;0.31
2008;0.29;0.31
2010;0.18;0.31
2007;0;0.31
2008;0.28;0.31
2008;0.25;0.31
2010;0.18;0.31
2002;0.22;0.31
2009;0.15;0.31
1982;0.29;0.31
2005;0.15;0.31
2005;0.25;0.31
2005;0.28;0.31
2008;0.15;0.31
1997;0;0.31
2008;0.28;0.31
2010;0.23;0.31
2006;0.28;0.31
1998;0.17;0.31
2004;0.24;0.31
1997;0;0.31
2006;0.28;0.31
2012;0.14;0.31
2002;0.24;0.31
2012;0;0.31
2012;0.14;0.31
2010;0.11;0.31
1998;0.17;0.31
2002;0.15;0.31
2007;0.28;0.31
2011;0.17;0.31
2001;0.15;0.31
1998;0.17;0.31
2001;0.15;0.31
1993;0;0.31
1981;0.29;0.31
2002;0.15;0.31
1999;0.17;0.31
2013;0.08;0.31
2010;0.18;0.31
2009;0.25;0.31
2009;0.29;0.31
2013;0.22;0.31
1999;0.17;0.31
2009;0.21;0.31
2010;0.09;0.31
2002;0.23;0.31
2000;0.17;0.31
2001;0;0.31
2000;0.17;0.31
2002;0.15;0.31
1996;0;0.31
1994;0;0.31
2000;0.15;0.31
2013;0.18;0.31
2009;0.28;0.3
2009;0.13;0.3
2005;0.22;0.3
2006;0.28;0.3
2003;0.23;0.3
2002;0.22;0.3
2014;0.09;0.3
2014;0.15;0.3
1995;0;0.3
1996;0;0.3
1998;0.17;0.3
2005;0;0.3
2011;0.24;0.3
2003;0.22;0.3
2000;0.17;0.3
2012;0;0.3
2007;0.24;0.3
2007;0.22;0.3
2006;0.12;0.3
2014;0.2;0.3
2006;0;0.3
1995;0.05;0.3
2005;0.15;0.3
2010;0.24;0.3
2002;0.23;0.3
2005;0.22;0.3
2003;0.15;0.3
2011;0.18;0.3
2011;0.29;0.3
2009;0;0.3
2010;0.19;0.3
2005;0.22;0.3
2005;0.15;0.3
1995;0;0.3
2006;0;0.3
2007;0;0.3
1997;0.17;0.3
2010;0.05;0.3
2006;0.15;0.3
2007;0.01;0.3
1990;0;0.3
2011;0.27;0.3
2008;0.24;0.3
2007;0.28;0.3
2007;0;0.3
2013;0.1;0.3
1994;0;0.3
2004;0.02;0.3
2011;0.14;0.3
2015;0.12;0.3
2009;0.28;0.3
2007;0.15;0.3
2008;0.27;0.3
2014;0.09;0.3
2014;0.05;0.3
2010;0.08;0.3
2002;0.05;0.3
2008;0;0.3
1994;0;0.3
2015;0.05;0.3
2001;0.15;0.3
2008;0.2;0.3
1999;0.24;0.3
1999;0.24;0.3
2006;0;0.3
2003;0.21;0.3
2009;0.15;0.3
2007;0.24;0.3
2015;0.17;0.3
1997;0;0.3
2011;0;0.3
2000;0.15;0.3
2003;0.21;0.3
1997;0;0.3
2006;0.2;0.3
2011;0.13;0.3
2000;0.17;0.3
2005;0.02;0.3
2003;0.15;0.3
2000;0.1;0.3
1996;0;0.3
2007;0.23;0.3
2011;0.15;0.3
2012;0.13;0.3
1995;0;0.3
1996;0.07;0.3
2007;0.26;0.3
2014;0;0.3
2008;0.28;0.3
2012;0.08;0.3
2004;0.15;0.3
2006;0.27;0.3
2009;0.26;0.3
2011;0.21;0.3
2003;0.01;0.3
1995;0;0.3
2014;0;0.3
2016;0.06;0.3
2011;0.12;0.3
2005;0.15;0.3
2009;0.28;0.3
2010;0;0.3
2012;0.13;0.3
2006;0.02;0.3
2016;0;0.3
2007;0.17;0.3
2003;0;0.3
2006;0.18;0.3
2005;0.3;0.3
2007;0;0.3
2009;0.14;0.3
2004;0.21;0.3
2002;0.21;0.3
2009;0.19;0.3
1997;0.16;0.3
2009;0.16;0.3
2007;0.25;0.3
1999;0;0.3
2004;0.23;0.3
2012;0;0.3
2004;0.14;0.3
2003;0.22;0.3
2005;0.15;0.3
2008;0.12;0.3
2007;0.02;0.3
2010;0.22;0.3
2006;0.24;0.3
2003;0.22;0.3
2014;0.14;0.3
2002;0.23;0.3
2011;0.28;0.29
1986;0.28;0.29
2020;0.27;0.29
2002;0.14;0.29
2006;0.26;0.29
2010;0.09;0.29
2006;0.21;0.29
2009;0.12;0.29
2010;0.13;0.29
2009;0.26;0.29
2005;0.25;0.29
2010;0.04;0.29
2009;0.16;0.29
2003;0.21;0.29
2002;0;0.29
2007;0.25;0.29
2014;0.01;0.29
1995;0;0.29
2013;0.18;0.29
2007;0.23;0.29
2002;0.22;0.29
2014;0.06;0.29
2009;0.11;0.29
1999;0.16;0.29
2002;0.02;0.29
2009;0.2;0.29
2010;0;0.29
2007;0.24;0.29
2009;0;0.29
2009;0.11;0.29
2010;0.09;0.29
2005;0.23;0.29
2000;0.14;0.29
2007;0.02;0.29
2008;0.13;0.29
1998;0.03;0.29
2000;0;0.29
2013;0.08;0.29
2005;0.27;0.29
2009;0.14;0.29
1996;0;0.29
2009;0.14;0.29
2000;0.16;0.29
1997;0;0.29
2008;0.13;0.29
2010;0.17;0.29
2006;0.14;0.29
1994;0;0.29
2010;0.25;0.29
2011;0.13;0.29
2002;0;0.29
2012;0.18;0.29
1983;0.27;0.29
2009;0.27;0.29
2005;0.22;0.29
2011;0.22;0.29
2010;0.18;0.29
2010;0.06;0.29
2003;0;0.29
2011;0.13;0.29
2013;0.16;0.29
2004;0.14;0.29
2009;0.13;0.29
2005;0.14;0.29
2012;0.15;0.29
2012;0.06;0.29
1981;0.27;0.29
2001;0;0.29
1998;0.23;0.29
1998;0.23;0.29
1999;0.23;0.29
1999;0.23;0.29
1999;0.22;0.29
1999;0.23;0.29
1999;0.23;0.29
1997;0.23;0.29
2007;0.1;0.29
2011;0;0.29
2010;0;0.29
2003;0.21;0.29
2009;0.14;0.29
2008;0.23;0.29
2005;0.14;0.29
2009;0.15;0.29
2004;0.22;0.29
2013;0.16;0.29
2012;0.18;0.29
2014;0.17;0.29
2012;0;0.29
2007;0.22;0.29
1996;0;0.29
2003;0.22;0.29
2011;0.1;0.29
2015;0;0.29
2005;0.22;0.29
1996;0.16;0.29
2011;0.13;0.29
1991;0;0.29
2013;0.08;0.29
2008;0.27;0.29
2007;0.26;0.29
2002;0.14;0.29
2002;0;0.29
2005;0.07;0.29
2002;0.06;0.29
2004;0.27;0.29
2013;0.15;0.29
2004;0.17;0.29
2009;0.12;0.29
2008;0.26;0.29
2012;0.12;0.29
2007;0.26;0.29
2000;0.16;0.29
2008;0.27;0.29
2013;0;0.29
2014;0.11;0.29
2007;0.14;0.29
2013;0.13;0.29
2000;0.16;0.29
2004;0;0.29
1996;0.03;0.29
2003;0.14;0.29
2008;0;0.29
2004;0.14;0.29
2010;0.27;0.29
1999;0.16;0.29
2009;0.13;0.29
2011;0.27;0.29
2006;0;0.29
1999;0;0.29
2007;0.26;0.29
2016;0.14;0.29
1992;0;0.29
2008;0;0.29
2011;0.11;0.29
2012;0.12;0.29
2004;0.22;0.29
2008;0.06;0.29
2007;0.26;0.29
2003;0.21;0.29
1996;0.16;0.29
2008;0.26;0.29
2011;0;0.29
2010;0.26;0.29
2001;0.2;0.29
2003;0.08;0.29
2007;0.14;0.29
2012;0.07;0.29
2008;0.26;0.28
2011;0.03;0.28
2009;0.11;0.28
2003;0.14;0.28
2008;0.14;0.28
2009;0.15;0.28
1997;0.16;0.28
2012;0;0.28
2003;0.2;0.28
2005;0.2;0.28
2007;0.26;0.28
1995;0;0.28
2007;0.26;0.28
1994;0;0.28
2014;0.15;0.28
2000;0.16;0.28
2005;0.21;0.28
2010;0.16;0.28
2001;0.09;0.28
2010;0.24;0.28
2016;0.1;0.28
2002;0.21;0.28
2006;0.2;0.28
2001;0.2;0.28
2003;0.14;0.28
2010;0.18;0.28
2003;0;0.28
2003;0.22;0.28
1999;0;0.28
2005;0.2;0.28
2008;0;0.28
2016;0.01;0.28
2006;0.24;0.28
2005;0.21;0.28
1995;0;0.28
2006;0.25;0.28
2009;0.15;0.28
2004;0.2;0.28
2006;0.24;0.28
2006;0;0.28
1982;0.26;0.28
2004;0.14;0.28
1999;0.27;0.28
2010;0.16;0.28
2013;0.14;0.28
2002;0.16;0.28
2010;0.1;0.28
2003;0.14;0.28
2003;0.21;0.28
1991;0;0.28
2007;0.13;0.28
2016;0.19;0.28
2002;0.2;0.28
2013;0.16;0.28
2011;0;0.28
1991;0;0.28
2002;0;0.28
2007;0.14;0.28
1991;0;0.28
1991;0;0.28
2008;0.12;0.28
2002;0.2;0.28
2007;0.26;0.28
2006;0;0.28
2002;0.14;0.28
2010;0.27;0.28
2013;0.11;0.28
2007;0.14;0.28
2003;0.21;0.28
2015;0.09;0.28
2003;0.14;0.28
2010;0.27;0.28
2007;0.26;0.28
2001;0.2;0.28
2006;0.12;0.28
2012;0.13;0.28
2007;0.26;0.28
2010;0.16;0.28
2010;0.18;0.28
2004;0.14;0.28
2007;0.2;0.28
2002;0.2;0.28
1998;0.09;0.28
2006;0.14;0.28
2009;0.12;0.28
2002;0.14;0.28
1995;0.03;0.28
2004;0.21;0.28
2011;0.11;0.28
1995;0.16;0.28
2003;0.2;0.28
1992;0;0.28
2014;0.12;0.28
2004;0.22;0.28
2001;0.21;0.28
2011;0.24;0.28
2016;0;0.28
2012;0.13;0.28
2016;0;0.28
2007;0.14;0.28
2004;0.01;0.28
2001;0.14;0.28
2002;0.14;0.28
2014;0.1;0.28
2006;0.25;0.28
2000;0.14;0.28
2010;0.26;0.28
2007;0.23;0.28
2001;0.05;0.28
1997;0;0.28
2011;0.05;0.28
2010;0.26;0.28
1998;0.15;0.28
2009;0.14;0.28
2008;0;0.28
2005;0.21;0.28
2010;0.15;0.28
2009;0.11;0.28
1992;0;0.28
2012;0.14;0.28
2011;0.26;0.28
1994;0;0.28
2003;0.14;0.28
2003;0;0.28
2006;0;0.28
1998;0;0.28
2006;0.24;0.28
2012;0.09;0.28
2001;0.21;0.28
2008;0.25;0.28
2008;0.25;0.28
2013;0.11;0.28
1998;0.15;0.28
2008;0.14;0.28
2005;0.21;0.28
2003;0.14;0.28
2008;0.14;0.28
2008;0;0.28
2010;0.22;0.28
2011;0.17;0.28
2001;0;0.28
2002;0.14;0.28
2003;0.2;0.28
2011;0.22;0.28
2010;0.04;0.28
1996;0;0.28
1997;0.06;0.28
2000;0;0.28
2012;0;0.28
2009;0.26;0.28
2012;0;0.28
2015;0.13;0.28
1995;0;0.28
2008;0.06;0.27
2007;0.13;0.27
2007;0;0.27
2000;0.13;0.27
1982;0.26;0.27
2014;0.05;0.27
2007;0.25;0.27
2003;0.21;0.27
2010;0.18;0.27
1996;0;0.27
2004;0.21;0.27
2002;0.2;0.27
1998;0;0.27
1997;0.09;0.27
2001;0.2;0.27
2013;0.14;0.27
2005;0.24;0.27
2004;0;0.27
2001;0.15;0.27
2001;0.2;0.27
2010;0.15;0.27
2009;0.25;0.27
2009;0.09;0.27
2008;0.09;0.27
2000;0.15;0.27
1997;0.02;0.27
2000;0.15;0.27
2001;0.15;0.27
2015;0.09;0.27
2010;0.12;0.27
2013;0.08;0.27
2006;0.12;0.27
2005;0.16;0.27
1984;0.26;0.27
2010;0.02;0.27
2014;0.09;0.27
2004;0.13;0.27
1996;0.15;0.27
2009;0;0.27
2006;0;0.27
2000;0.15;0.27
2002;0.13;0.27
2003;0.21;0.27
1993;0;0.27
2008;0.15;0.27
1994;0;0.27
2012;0.07;0.27
2004;0.13;0.27
2002;0.19;0.27
2011;0.14;0.27
2006;0.2;0.27
2006;0.25;0.27
1980;0.25;0.27
2009;0.12;0.27
2011;0.06;0.27
2004;0.18;0.27
1996;0;0.27
2001;0.13;0.27
2006;0.19;0.27
2015;0.1;0.27
2005;0.21;0.27
2010;0.09;0.27
2002;0.21;0.27
2014;0;0.27
2002;0;0.27
2002;0.19;0.27
2000;0;0.27
2004;0.13;0.27
2014;0.08;0.27
2005;0.2;0.27
2007;0.24;0.27
2004;0.13;0.27
2008;0.2;0.27
2001;0.2;0.27
2008;0.25;0.27
2011;0.1;0.27
1997;0.25;0.27
1998;0;0.27
1998;0.25;0.27
1999;0.18;0.27
1999;0.22;0.27
2011;0.14;0.27
2005;0.13;0.27
2012;0;0.27
2005;0;0.27
2007;0.13;0.27
2011;0.13;0.27
2013;0.04;0.27
2007;0.13;0.27
2005;0.2;0.27
2001;0.19;0.27
2000;0.06;0.27
2010;0.13;0.27
2008;0.23;0.27
2008;0.25;0.27
2008;0.1;0.27
2014;0.13;0.27
1995;0;0.27
2008;0.22;0.27
2013;0.12;0.27
2010;0.25;0.27
2011;0.25;0.27
1994;0;0.27
2009;0.14;0.27
2001;0;0.27
2001;0.13;0.27
2003;0.21;0.27
2015;0.16;0.27
2002;0.2;0.27
2009;0.15;0.27
1999;0.15;0.27
2010;0.25;0.27
2009;0.25;0.27
2010;0;0.27
2016;0.01;0.27
2005;0.19;0.27
2011;0.25;0.27
2007;0.23;0.27
2008;0.22;0.27
2009;0.24;0.27
1999;0.15;0.27
2002;0.13;0.27
2010;0.08;0.27
1998;0;0.27
2016;0;0.27
2006;0.21;0.27
2008;0.24;0.27
2013;0.16;0.27
2007;0.18;0.27
2003;0;0.27
2007;0.24;0.27
2003;0.13;0.27
2009;0.25;0.27
1995;0.15;0.27
2010;0.18;0.27
2009;0.25;0.27
2000;0.15;0.27
2002;0.2;0.27
2011;0.25;0.27
2015;0.09;0.27
2014;0.15;0.27
2010;0.19;0.27
2006;0.24;0.27
1996;0.06;0.27
2014;0.11;0.27
1998;0.15;0.27
1995;0;0.27
2009;0.25;0.27
2005;0.13;0.27
2004;0.13;0.27
2012;0.13;0.27
2007;0.25;0.27
2006;0.23;0.27
2007;0.13;0.27
2009;0.25;0.27
2011;0.06;0.27
2009;0.25;0.27
2010;0;0.27
2003;0.19;0.27
2015;0.15;0.27
2011;0.04;0.27
2008;0.24;0.27
2009;0.25;0.27
2007;0.24;0.27
2009;0.16;0.27
2006;0.13;0.27
2009;0.14;0.27
2012;0.06;0.27
2012;0.18;0.27
2010;0.11;0.27
2004;0.19;0.27
2003;0.2;0.27
1997;0;0.27
2006;0.24;0.26
2002;0.11;0.26
2010;0.25;0.26
2007;0.24;0.26
2002;0.19;0.26
2014;0.06;0.26
2011;0.23;0.26
2007;0.21;0.26
2005;0.21;0.26
2013;0;0.26
1998;0;0.26
2010;0.22;0.26
2010;0;0.26
2009;0.22;0.26
2001;0.13;0.26
2002;0.16;0.26
1999;0;0.26
2010;0.24;0.26
1996;0.08;0.26
2014;0.13;0.26
2013;0;0.26
2009;0.08;0.26
1996;0.15;0.26
2007;0.13;0.26
2008;0.13;0.26
2015;0.05;0.26
2008;0.04;0.26
1997;0.15;0.26
2009;0;0.26
2007;0;0.26
2006;0.13;0.26
2014;0;0.26
2002;0.19;0.26
1994;0;0.26
2005;0.16;0.26
2010;0.05;0.26
2008;0.09;0.26
2007;0;0.26
2009;0.24;0.26
2008;0.24;0.26
2013;0;0.26
2004;0.13;0.26
2010;0.22;0.26
2007;0.1;0.26
2010;0.24;0.26
2013;0;0.26
2002;0.19;0.26
2006;0;0.26
2006;0.26;0.26
2011;0;0.26
2002;0.19;0.26
2006;0;0.26
2005;0.19;0.26
2012;0.11;0.26
2000;0.15;0.26
2009;0.13;0.26
2008;0.24;0.26
2002;0.2;0.26
2002;0.13;0.26
2011;0;0.26
2010;0.25;0.26
2007;0.24;0.26
2010;0.14;0.26
2009;0;0.26
2006;0.01;0.26
2011;0;0.26
2004;0.24;0.26
2014;0.14;0.26
2006;0.14;0.26
2003;0;0.26
2004;0;0.26
2010;0.24;0.26
2002;0.13;0.26
2009;0.17;0.26
2009;0.17;0.26
2013;0.1;0.26
1999;0.04;0.26
2009;0;0.26
2007;0.18;0.26
2008;0;0.26
2009;0;0.26
1996;0.21;0.26
2000;0.21;0.26
1999;0.21;0.26
1999;0.21;0.26
2007;0.13;0.26
2004;0.06;0.26
2002;0.13;0.26
2002;0.19;0.26
2013;0.13;0.26
2014;0;0.26
2009;0.11;0.26
2010;0.17;0.26
2003;0.19;0.26
2001;0.2;0.26
2014;0.1;0.26
1981;0.24;0.26
2009;0.12;0.26
2007;0;0.26
2007;0.2;0.26
2009;0.14;0.26
2003;0.19;0.26
2012;0.05;0.26
2012;0.15;0.26
2011;0.15;0.26
2000;0.14;0.26
2001;0.13;0.26
2003;0.2;0.26
2008;0.01;0.26
2009;0.24;0.26
2004;0.13;0.26
2014;0;0.26
2014;0.08;0.26
2004;0.1;0.26
2007;0.24;0.26
2005;0.2;0.26
2008;0.24;0.26
2005;0;0.26
2003;0.18;0.26
1997;0;0.26
2013;0.16;0.26
2004;0.18;0.26
2005;0.19;0.26
2007;0.03;0.26
2004;0.13;0.26
1998;0.14;0.26
2008;0.08;0.26
1996;0;0.26
2009;0.17;0.26
2013;0.1;0.26
2002;0.13;0.26
2006;0.15;0.26
2008;0.23;0.26
2005;0.19;0.26
1998;0;0.26
2012;0;0.26
2011;0.12;0.26
2004;0.2;0.26
2006;0.23;0.26
2002;0.18;0.26
1999;0.07;0.26
1999;0;0.26
1987;0.24;0.26
2008;0.22;0.26
1997;0;0.26
2007;0;0.26
2002;0.18;0.26
2016;0.03;0.26
2009;0.24;0.26
2002;0.2;0.26
2002;0.19;0.26
2010;0;0.26
2004;0.13;0.26
2009;0;0.26
1999;0.14;0.26
2011;0.1;0.26
2003;0.13;0.26
2005;0;0.26
2002;0;0.26
2002;0.16;0.26
2005;0.21;0.26
2001;0.13;0.26
2011;0.23;0.26
1996;0;0.26
2004;0.19;0.26
2004;0.2;0.26
2001;0.18;0.25
2003;0.19;0.25
1998;0;0.25
2007;0.16;0.25
1998;0;0.25
2008;0.23;0.25
2006;0.12;0.25
2010;0.22;0.25
2007;0.24;0.25
1999;0.14;0.25
2012;0.04;0.25
2015;0.09;0.25
2009;0.17;0.25
2002;0.15;0.25
2008;0.23;0.25
2000;0.12;0.25
1991;0;0.25
2009;0.12;0.25
2008;0.14;0.25
2011;0.11;0.25
2006;0.18;0.25
2006;0.23;0.25
2005;0.19;0.25
2014;0.09;0.25
1994;0;0.25
2000;0;0.25
2012;0.1;0.25
2006;0.2;0.25
2003;0.12;0.25
2002;0.19;0.25
2009;0.21;0.25
1998;0.14;0.25
2002;0.18;0.25
2010;0;0.25
1994;0;0.25
2001;0.19;0.25
1999;0.14;0.25
2007;0.22;0.25
2003;0.2;0.25
2000;0.14;0.25
2004;0.18;0.25
2006;0.22;0.25
2012;0.14;0.25
2011;0.16;0.25
2009;0.15;0.25
2012;0.1;0.25
2008;0.12;0.25
1996;0.14;0.25
2007;0.09;0.25
2001;0.14;0.25
2007;0.22;0.25
2008;0;0.25
2011;0.1;0.25
2013;0;0.25
2004;0.19;0.25
2001;0.1;0.25
2005;0.19;0.25
2008;0.22;0.25
2003;0.19;0.25
2001;0.18;0.25
2009;0.25;0.25
2001;0;0.25
2002;0.12;0.25
2011;0.18;0.25
2008;0.06;0.25
1997;0;0.25
2006;0.21;0.25
2004;0.18;0.25
2005;0.19;0.25
2004;0.19;0.25
2000;0.14;0.25
2003;0.16;0.25
2007;0.23;0.25
1994;0;0.25
2007;0.21;0.25
2008;0.14;0.25
1999;0.16;0.25
1999;0.23;0.25
1998;0.2;0.25
1997;0.2;0.25
1997;0.2;0.25
1997;0.11;0.25
1998;0.2;0.25
1997;0.23;0.25
1999;0.2;0.25
2015;0.07;0.25
2010;0;0.25
2008;0.12;0.25
2003;0.19;0.25
2005;0.12;0.25
1996;0;0.25
2005;0.19;0.25
1998;0.14;0.25
2015;0.15;0.25
2003;0.12;0.25
2006;0;0.25
1998;0;0.25
2011;0.08;0.25
1998;0;0.25
2012;0.03;0.25
2008;0.18;0.25
2009;0.17;0.25
2015;0.11;0.25
2009;0.1;0.25
2005;0.03;0.25
2008;0.2;0.25
1995;0.14;0.25
2006;0.2;0.25
2002;0.18;0.25
2002;0;0.25
2011;0.14;0.25
1998;0.14;0.25
2009;0.19;0.25
2002;0;0.25
2012;0.16;0.25
2010;0.12;0.25
2015;0;0.25
2010;0.11;0.25
2008;0.12;0.25
2009;0.16;0.25
1982;0.23;0.25
2005;0.19;0.25
1999;0.14;0.25
2010;0.07;0.25
2007;0.19;0.25
2000;0.14;0.25
2009;0.23;0.25
2010;0.22;0.25
2006;0.12;0.25
2007;0.2;0.25
2001;0.12;0.25
2005;0.19;0.25
2007;0.12;0.25
2009;0.14;0.25
2007;0.18;0.25
2015;0.02;0.25
1999;0.14;0.25
2008;0.06;0.25
2009;0;0.25
2009;0.08;0.25
2010;0.18;0.25
2013;0.06;0.25
1996;0.14;0.25
1996;0.05;0.25
2002;0.19;0.25
2008;0.12;0.25
2004;0.12;0.25
1997;0;0.25
2009;0.22;0.25
2002;0.18;0.25
2007;0.23;0.25
2005;0.19;0.25
2005;0.18;0.25
2007;0.03;0.25
2008;0.21;0.25
2002;0.19;0.25
2014;0.04;0.25
2011;0.07;0.25
2004;0.11;0.25
2004;0.08;0.25
2008;0.12;0.25
2013;0.13;0.25
2005;0.12;0.24
2008;0;0.24
2006;0.12;0.24
2011;0.16;0.24
2005;0.18;0.24
2001;0;0.24
2010;0.22;0.24
2014;0.12;0.24
2015;0.03;0.24
2008;0.11;0.24
2006;0.23;0.24
2010;0.21;0.24
2011;0;0.24
1995;0.14;0.24
2009;0.12;0.24
1996;0.04;0.24
1997;0.14;0.24
2005;0.23;0.24
2000;0.14;0.24
2008;0.16;0.24
2011;0.16;0.24
2012;0.22;0.24
2014;0.11;0.24
2011;0.11;0.24
2009;0.08;0.24
2009;0.2;0.24
2002;0.12;0.24
1999;0;0.24
2003;0.12;0.24
2011;0.1;0.24
2009;0.23;0.24
2004;0.18;0.24
1995;0;0.24
2003;0.12;0.24
2008;0.22;0.24
2006;0.11;0.24
2011;0;0.24
2009;0.1;0.24
2005;0.12;0.24
2006;0.11;0.24
2005;0.19;0.24
2002;0.14;0.24
2005;0.17;0.24
1997;0.04;0.24
1997;0.13;0.24
2010;0.06;0.24
2010;0.13;0.24
2003;0.18;0.24
2011;0.05;0.24
2008;0.21;0.24
2010;0.15;0.24
2005;0.21;0.24
2005;0.21;0.24
2015;0.08;0.24
2013;0.1;0.24
2010;0.23;0.24
2008;0.05;0.24
2008;0.2;0.24
2003;0.18;0.24
2008;0.17;0.24
2005;0.12;0.24
2012;0.14;0.24
2003;0.18;0.24
2010;0.1;0.24
2010;0;0.24
2005;0.19;0.24
2015;0.16;0.24
2007;0.22;0.24
2003;0;0.24
2010;0;0.24
2001;0.19;0.24
2010;0.16;0.24
2008;0.02;0.24
2006;0;0.24
2001;0.18;0.24
2007;0.16;0.24
2004;0.17;0.24
2010;0.17;0.24
2005;0.18;0.24
2008;0.22;0.24
2012;0.09;0.24
2003;0;0.24
2005;0.17;0.24
2005;0.12;0.24
2009;0.22;0.24
2007;0.12;0.24
2006;0.15;0.24
2004;0.19;0.24
2009;0.21;0.24
2006;0.2;0.24
2008;0;0.24
2009;0.18;0.24
